pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,order_count,avg_trip_miles,avg_trip_time_min,avg_base_passenger_fare,avg_fare_per_mile,avg_driver_pay,avg_driver_pay_per_minute,avg_response_time_min
Morningside Heights,East Village,Manhattan,Manhattan,2,7.545,40.900000000000006,41.099999999999994,5.470222547646035,42.9,1.046777106815779,3.7
Morningside Heights,East Williamsburg,Manhattan,Brooklyn,1,11.609,39.68333333333333,48.54,4.181238694116634,39.06,0.9842923141537171,
Morningside Heights,Financial District North,Manhattan,Manhattan,1,9.7,42.55,43.62,4.496907216494845,35.5,0.8343125734430082,6.0
Morningside Heights,Flatiron,Manhattan,Manhattan,2,7.26,36.63333333333333,42.31,5.857710810148303,33.015,0.9032413762564762,2.1333333333333333
Morningside Heights,Flatlands,Manhattan,Brooklyn,1,19.61,67.98333333333333,88.61,4.518612952575217,77.38,1.1382201519980386,7.016666666666667
Morningside Heights,Flushing,Manhattan,Queens,1,11.46,45.13333333333333,45.27,3.950261780104712,41.9,0.9283604135893648,2.066666666666667
Morningside Heights,Gowanus,Manhattan,Brooklyn,1,12.249,41.666666666666664,53.41,4.360355947424279,41.09,0.9861600000000001,
Morningside Heights,Gramercy,Manhattan,Manhattan,2,8.496,36.18333333333334,33.0,3.8532572460002186,34.585,0.9722085978835979,4.8
Morningside Heights,Greenpoint,Manhattan,Brooklyn,3,8.941333333333333,36.40555555555556,33.92333333333334,3.7992042577668887,31.336666666666662,0.9293149262136063,14.7
Morningside Heights,Greenwich Village North,Manhattan,Manhattan,1,7.281,29.566666666666666,37.27,5.11880236231287,28.29,0.9568207440811725,
Morningside Heights,Hamilton Heights,Manhattan,Manhattan,9,1.696888888888889,9.064814814814815,11.646666666666668,6.990454727490632,8.588888888888889,0.9783373225312714,5.7250000000000005
Morningside Heights,Inwood,Manhattan,Manhattan,2,5.4,17.475,26.68,4.860228668554461,21.825000000000003,1.2471712861364228,2.1666666666666665
Morningside Heights,JFK Airport,Manhattan,Queens,5,19.9778,62.56999999999999,88.122,4.5409427814073835,68.52000000000001,1.1023438122418023,3.2388888888888885
Morningside Heights,Jackson Heights,Manhattan,Queens,1,7.01,20.183333333333334,33.49,4.777460770328103,21.29,1.0548307184145334,2.0
Morningside Heights,Jamaica,Manhattan,Queens,1,14.09,45.53333333333333,59.33,4.210787792760823,45.7,1.0036603221083455,1.05
Morningside Heights,Kips Bay,Manhattan,Manhattan,1,7.44,43.13333333333333,65.84,8.849462365591398,73.89,1.7130602782071098,4.35
Morningside Heights,LaGuardia Airport,Manhattan,Queens,7,9.69842857142857,29.309523809523807,47.61714285714286,5.067877879610514,31.915714285714284,1.1426637245755507,4.063888888888889
Morningside Heights,Lincoln Square East,Manhattan,Manhattan,3,3.6553333333333335,18.849999999999998,32.10666666666666,8.89532008196971,20.626666666666665,1.0677871344938086,3.5250000000000004
Morningside Heights,Lincoln Square West,Manhattan,Manhattan,4,3.773,14.358333333333334,18.9075,5.170731324657266,13.64,0.9549188773339565,4.877777777777777
Morningside Heights,Long Island City/Hunters Point,Manhattan,Queens,2,6.375,30.866666666666667,30.905,4.853138461538462,28.57,0.9236741813902005,3.208333333333333
Morningside Heights,Manhattan Valley,Manhattan,Manhattan,6,1.0196666666666667,6.013888888888888,9.588333333333333,10.030623161793038,8.423333333333334,1.5115738469834914,3.8299999999999996
Morningside Heights,Manhattanville,Manhattan,Manhattan,10,0.8274000000000001,6.180000000000001,8.123000000000001,10.622526722403176,5.566000000000001,0.9715167473200947,3.0416666666666665
Morningside Heights,Melrose South,Manhattan,Bronx,1,3.71,24.566666666666666,22.95,6.185983827493262,19.43,0.7909090909090909,
Morningside Heights,Midtown Center,Manhattan,Manhattan,2,5.355,36.325,36.93,6.847838153455783,30.79,0.8574183084811406,1.8666666666666665
Morningside Heights,Midtown North,Manhattan,Manhattan,1,5.65,18.833333333333332,30.41,5.382300884955752,19.66,1.0438938053097346,1.9166666666666667
Morningside Heights,Morningside Heights,Manhattan,Manhattan,9,0.7421111111111112,5.77037037037037,8.461111111111112,12.219350750016497,6.01111111111111,1.093890089724507,4.10625
Morningside Heights,Morrisania/Melrose,Manhattan,Bronx,2,6.015000000000001,19.925,26.285,4.516798441783292,23.345,1.1934304468312065,3.075
Morningside Heights,Mott Haven/Port Morris,Manhattan,Bronx,1,3.22,18.883333333333333,26.2,8.136645962732919,15.38,0.8144748455428068,3.033333333333333
Morningside Heights,Murray Hill,Manhattan,Manhattan,1,5.774,25.15,26.37,4.567024593003118,22.6,0.8986083499005966,
Morningside Heights,Newark Airport,Manhattan,EWR,2,23.585,46.34166666666667,88.65,3.744660480175156,63.0,1.3580284177406314,6.6
Morningside Heights,North Corona,Manhattan,Queens,1,10.06,31.85,23.42,2.3280318091451293,32.25,1.0125588697017267,2.7333333333333334
Morningside Heights,Norwood,Manhattan,Bronx,1,10.91,22.233333333333334,33.95,3.111824014665445,29.16,1.311544227886057,2.216666666666667
Morningside Heights,Outside of NYC,Manhattan,,10,13.9024,32.57833333333333,51.037,3.8103791089903227,42.153999999999996,1.256334456601095,4.097916666666666
Morningside Heights,Pelham Bay,Manhattan,Bronx,1,11.41,30.416666666666668,35.02,3.0692375109553027,34.83,1.1450958904109587,4.2
Morningside Heights,Pelham Parkway,Manhattan,Bronx,1,8.87,22.183333333333334,48.8,5.501691093573845,27.55,1.2419233658903082,7.666666666666667
Morningside Heights,Penn Station/Madison Sq West,Manhattan,Manhattan,1,6.95,27.316666666666666,32.66,4.699280575539568,25.38,0.9291031116534472,0.15
Morningside Heights,Riverdale/North Riverdale/Fieldston,Manhattan,Bronx,1,8.6,24.816666666666666,29.98,3.486046511627907,26.26,1.0581598388179987,
Morningside Heights,Schuylerville/Edgewater Park,Manhattan,Bronx,1,11.8,31.583333333333332,19.28,1.6338983050847458,20.85,0.6601583113456465,12.683333333333334
Morningside Heights,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx,2,6.824999999999999,17.258333333333333,24.19,3.5829481148302316,19.34,1.1262781201586358,2.875
Morningside Heights,Stuyvesant Heights,Manhattan,Brooklyn,1,13.15,63.86666666666667,57.78,4.393916349809886,57.31,0.8973382045929019,3.8833333333333333
Morningside Heights,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2,4.915,26.68333333333333,71.325,14.533543758491566,35.215,1.3464624500230662,2.3249999999999997
Morningside Heights,Union Sq,Manhattan,Manhattan,2,7.4,32.483333333333334,49.955,6.711669650644999,29.269999999999996,0.9009419523741613,1.75
Morningside Heights,University Heights/Morris Heights,Manhattan,Bronx,1,5.52,22.133333333333333,14.7,2.6630434782608696,12.27,0.554367469879518,5.85
Morningside Heights,Upper East Side North,Manhattan,Manhattan,1,2.73,11.85,32.41,11.87179487179487,16.29,1.3746835443037975,5.316666666666666
Morningside Heights,Upper East Side South,Manhattan,Manhattan,1,3.669,24.033333333333335,20.86,5.685472880893976,19.07,0.7934812760055479,
Morningside Heights,Upper West Side North,Manhattan,Manhattan,12,1.5898333333333332,10.920833333333334,16.253333333333334,10.12175789315016,10.556666666666667,0.9814422817826443,3.8759259259259258
Morningside Heights,Upper West Side South,Manhattan,Manhattan,7,2.1685714285714286,11.985714285714286,14.998571428571429,6.9756611770833326,10.11,0.8575492395229141,3.1041666666666665
Morningside Heights,Washington Heights North,Manhattan,Manhattan,5,4.619,17.119999999999997,19.514,4.328521226982479,17.913999999999998,1.0735908585822398,1.8833333333333333
Morningside Heights,Washington Heights South,Manhattan,Manhattan,2,3.745,16.741666666666667,16.575,4.405669330669331,14.855,0.955447255735796,4.125
Morningside Heights,West Chelsea/Hudson Yards,Manhattan,Manhattan,1,4.918,16.233333333333334,28.44,5.782838552257015,18.13,1.1168377823408624,
Morningside Heights,West Concourse,Manhattan,Bronx,3,4.161666666666666,17.766666666666666,22.016666666666666,5.346214660769195,17.526666666666667,0.9804637322396061,2.95
Morningside Heights,Williamsburg (South Side),Manhattan,Brooklyn,1,11.424,27.583333333333332,42.42,3.713235294117647,31.73,1.150332326283988,
Morningside Heights,Yorkville East,Manhattan,Manhattan,1,3.73,19.633333333333333,24.34,6.525469168900805,16.51,0.8409168081494058,1.9666666666666666
Morningside Heights,Yorkville West,Manhattan,Manhattan,2,2.8605,18.40833333333333,19.925,6.962139121012705,14.675,0.7972972972972974,
Morrisania/Melrose,Allerton/Pelham Gardens,Bronx,Bronx,1,5.91,27.216666666666665,36.56,6.186125211505923,27.28,1.002327005511329,5.416666666666667
Morrisania/Melrose,Alphabet City,Bronx,Manhattan,1,9.14,34.38333333333333,30.56,3.343544857768052,35.22,1.0243334949103247,11.5
Morrisania/Melrose,Astoria,Bronx,Queens,2,7.8100000000000005,27.18333333333333,30.814999999999998,3.9042006826194453,27.895000000000003,1.0228399427239228,2.8583333333333334
Morrisania/Melrose,Bedford Park,Bronx,Bronx,4,4.075,17.445833333333333,19.85,5.1284185430822316,15.9025,0.9140675569830258,2.1999999999999997
Morrisania/Melrose,Belmont,Bronx,Bronx,2,3.035,18.1,16.745,5.4697280743084065,14.995,0.8556316570515352,1.725
Morrisania/Melrose,Bronxdale,Bronx,Bronx,1,5.65,19.633333333333333,22.35,3.9557522123893807,19.12,0.9738539898132429,1.1666666666666667
Morrisania/Melrose,Central Harlem North,Bronx,Manhattan,7,3.412857142857143,20.91190476190476,19.777142857142856,6.423940211352938,17.53142857142857,0.8765111567541009,3.4523809523809526
Morrisania/Melrose,Claremont/Bathgate,Bronx,Bronx,6,1.6051666666666666,9.791666666666666,11.955,8.444778895338784,8.028333333333334,0.8172220276673715,2.354166666666667
Morrisania/Melrose,Clinton East,Bronx,Manhattan,1,14.88,44.983333333333334,47.71,3.206317204301075,47.46,1.0550574286772878,4.816666666666666
Morrisania/Melrose,Co-Op City,Bronx,Bronx,3,8.739666666666666,19.57777777777778,29.433333333333334,3.3620484077471473,23.396666666666665,1.202678758190836,2.2083333333333335
Morrisania/Melrose,Crotona Park East,Bronx,Bronx,5,1.4546,11.353333333333333,12.534,8.559935440811003,8.872,0.7947528386990727,3.8375
Morrisania/Melrose,East Chelsea,Bronx,Manhattan,1,9.6,35.18333333333333,60.15,6.265625,35.86,1.01923259118901,6.016666666666667
Morrisania/Melrose,East Concourse/Concourse Village,Bronx,Bronx,14,1.2553571428571428,9.432142857142859,11.275714285714287,9.973634731273872,8.06,0.8912903380321987,4.073611111111111
Morrisania/Melrose,East Flatbush/Remsen Village,Bronx,Brooklyn,1,17.06,64.36666666666666,46.22,2.70926143024619,40.52,0.6295183842568618,7.3
Morrisania/Melrose,East Harlem North,Bronx,Manhattan,4,3.11125,17.233333333333334,19.475,6.254109878818387,15.485,0.901373696385498,3.238888888888889
Morrisania/Melrose,East Harlem South,Bronx,Manhattan,4,3.93,21.504166666666666,20.45,5.230030779179936,17.4675,0.8370409395593108,5.6875
Morrisania/Melrose,East Tremont,Bronx,Bronx,8,1.9835,11.729166666666666,14.36875,7.281227076080267,9.725,0.8340446625922205,3.121428571428571
Morrisania/Melrose,Elmhurst/Maspeth,Bronx,Queens,1,8.901,26.233333333333334,27.43,3.081676216155488,28.56,1.0886912325285896,
Morrisania/Melrose,Financial District North,Bronx,Manhattan,1,12.18,33.25,45.75,3.7561576354679804,37.1,1.1157894736842107,
Morrisania/Melrose,Hamilton Heights,Bronx,Manhattan,2,2.4299999999999997,18.65833333333333,18.259999999999998,7.71713750850919,16.240000000000002,0.8687756954583878,3.091666666666667
Morrisania/Melrose,Highbridge,Bronx,Bronx,5,2.08,14.34,13.634,6.8677587437508425,12.088,0.916047680434343,3.8266666666666667
Morrisania/Melrose,Hunts Point,Bronx,Bronx,6,1.8716666666666668,12.424999999999999,15.701666666666668,8.40440880787994,9.996666666666668,0.8459176914360125,4.044444444444444
Morrisania/Melrose,Inwood,Bronx,Manhattan,1,4.351,23.366666666666667,25.34,5.823948517582165,19.61,0.8392296718972896,
Morrisania/Melrose,Jamaica,Bronx,Queens,1,14.534,31.216666666666665,58.01,3.9913306729049123,38.1,1.220501868659904,
Morrisania/Melrose,Kips Bay,Bronx,Manhattan,1,8.36,24.083333333333332,27.7,3.313397129186603,25.41,1.0550865051903116,2.6
Morrisania/Melrose,Lincoln Square East,Bronx,Manhattan,1,10.39,25.083333333333332,38.1,3.6669874879692013,29.85,1.1900332225913623,3.2
Morrisania/Melrose,Longwood,Bronx,Bronx,2,1.12,6.65,9.54,8.538571998404468,5.625,0.8641530552744284,3.6083333333333334
Morrisania/Melrose,Manhattanville,Bronx,Manhattan,3,3.6566666666666667,28.2,22.38,6.280844023799613,24.3,0.8679729610899568,5.0
Morrisania/Melrose,Melrose South,Bronx,Bronx,13,1.0507692307692307,8.432051282051283,11.912307692307694,11.75758652223396,7.740769230769231,0.9706252689778107,3.3708333333333336
Morrisania/Melrose,Midtown North,Bronx,Manhattan,1,10.78,59.03333333333333,56.04,5.198515769944342,49.09,0.8315640880858273,1.5
Morrisania/Melrose,Morrisania/Melrose,Bronx,Bronx,7,1.5150000000000001,13.661904761904763,14.582857142857142,12.257104909541221,11.402857142857144,0.9889694643721614,1.8791666666666667
Morrisania/Melrose,Mott Haven/Port Morris,Bronx,Bronx,9,2.023,11.579629629629629,12.847777777777777,6.805129874869158,9.908888888888889,0.8637640364960281,3.307142857142857
Morrisania/Melrose,Mount Hope,Bronx,Bronx,3,1.8800000000000001,11.97777777777778,12.496666666666668,6.4869176126222605,10.636666666666667,0.9144452189021185,2.577777777777778
Morrisania/Melrose,North Corona,Bronx,Queens,1,9.1,28.083333333333332,37.08,4.0747252747252745,32.0,1.13946587537092,9.083333333333334
Morrisania/Melrose,Norwood,Bronx,Bronx,1,5.29,24.233333333333334,19.61,3.7069943289224954,21.47,0.8859697386519945,12.716666666666667
Morrisania/Melrose,Outside of NYC,Bronx,,5,12.572,27.420000000000005,41.576,3.354227200023729,38.19199999999999,1.3795281483824355,4.706666666666666
Morrisania/Melrose,Parkchester,Bronx,Bronx,4,3.26,15.591666666666667,16.395,5.0218315380707095,14.415,0.9440643607117626,5.175
Morrisania/Melrose,Pelham Parkway,Bronx,Bronx,2,4.8925,15.075,17.605,3.596717408459064,15.475,1.0200792799312959,2.433333333333333
Morrisania/Melrose,Schuylerville/Edgewater Park,Bronx,Bronx,2,5.405,13.166666666666666,23.915,4.410757083966748,19.415,1.4745569620253165,6.341666666666667
Morrisania/Melrose,Soundview/Bruckner,Bronx,Bronx,2,1.837,17.041666666666664,16.075,9.13591087557782,14.44,0.9062397028972975,3.3
Morrisania/Melrose,Soundview/Castle Hill,Bronx,Bronx,4,3.142,21.133333333333333,23.23,7.355474186351491,17.302500000000002,0.8522473213267712,3.522222222222222
Morrisania/Melrose,Spuyten Duyvil/Kingsbridge,Bronx,Bronx,2,6.695,17.833333333333336,21.415,3.1125555656354895,21.505,1.1943051909560505,3.208333333333333
Morrisania/Melrose,Sunnyside,Bronx,Queens,1,9.45,27.583333333333332,27.48,2.9079365079365083,28.93,1.0488217522658612,1.3666666666666667
Morrisania/Melrose,Sutton Place/Turtle Bay North,Bronx,Manhattan,1,7.6,31.15,27.06,3.5605263157894735,28.51,0.9152487961476726,0.36666666666666664
Morrisania/Melrose,University Heights/Morris Heights,Bronx,Bronx,6,3.2728333333333333,27.572222222222223,19.743333333333336,6.188824568633687,19.885,0.7449361564677593,6.597222222222221
Morrisania/Melrose,Upper East Side North,Bronx,Manhattan,2,6.2255,40.34166666666667,34.23,5.390541241267194,33.19,0.8751645404652123,1.1
Morrisania/Melrose,Van Cortlandt Park,Bronx,Bronx,1,7.56,20.233333333333334,25.1,3.3201058201058204,23.12,1.142668863261944,2.1
Morrisania/Melrose,Van Cortlandt Village,Bronx,Bronx,2,5.393000000000001,20.616666666666667,24.674999999999997,4.77356820901079,21.88,1.0858328356000022,1.75
Morrisania/Melrose,Van Nest/Morris Park,Bronx,Bronx,1,4.38,17.083333333333332,20.84,4.757990867579909,16.19,0.9477073170731709,0.4666666666666667
Morrisania/Melrose,Washington Heights North,Bronx,Manhattan,1,3.53,25.783333333333335,9.69,2.745042492917847,19.83,0.7691014867485455,3.85
Morrisania/Melrose,Washington Heights South,Bronx,Manhattan,4,4.26,19.325,21.6025,5.2285078653843104,18.175,0.9517080228298497,2.791666666666667
Morrisania/Melrose,West Concourse,Bronx,Bronx,10,2.1736,14.225,15.674000000000001,7.923534673678854,12.55,0.8969286385511455,4.029999999999999
Morrisania/Melrose,West Farms/Bronx River,Bronx,Bronx,3,2.0533333333333332,12.505555555555555,14.286666666666667,7.058902390831851,10.42,0.8327431764799771,5.305555555555556
Morrisania/Melrose,Westchester Village/Unionport,Bronx,Bronx,1,4.78,19.033333333333335,20.62,4.313807531380753,17.59,0.9241681260945709,2.0166666666666666
Morrisania/Melrose,Williamsbridge/Olinville,Bronx,Bronx,1,7.42,27.533333333333335,16.13,2.173854447439353,27.15,0.9860774818401936,4.483333333333333
Morrisania/Melrose,Woodlawn/Wakefield,Bronx,Bronx,1,9.34,42.18333333333333,39.85,4.26659528907923,38.34,0.9088897668905572,1.0333333333333334
Morrisania/Melrose,Yorkville West,Bronx,Manhattan,2,5.5785,25.025,24.505,4.393970755651493,24.165,0.9703057379437423,10.783333333333333
Mott Haven/Port Morris,Allerton/Pelham Gardens,Bronx,Bronx,1,6.89,17.966666666666665,20.93,3.0377358490566038,20.6,1.1465677179962896,16.3
Mott Haven/Port Morris,Astoria,Bronx,Queens,2,5.515,22.633333333333333,22.41,4.044635711352834,21.555,1.0193784307394251,4.891666666666667
Mott Haven/Port Morris,Bedford Park,Bronx,Bronx,1,6.89,21.983333333333334,27.15,3.9404934687953554,23.05,1.048521607278241,5.15
Mott Haven/Port Morris,Belmont,Bronx,Bronx,3,4.730333333333333,32.87777777777777,24.926666666666666,5.34318488299062,26.21666666666667,0.8251931807136109,4.75
Mott Haven/Port Morris,Bronx Park,Bronx,Bronx,1,4.54,13.233333333333333,15.79,3.477973568281938,13.88,1.0488664987405543,3.75
Mott Haven/Port Morris,Bronxdale,Bronx,Bronx,1,6.432,24.0,25.9,4.0267412935323375,22.82,0.9508333333333333,
Mott Haven/Port Morris,Bushwick South,Bronx,Brooklyn,1,16.823,33.5,43.73,2.5994174641859358,44.2,1.319402985074627,1.85
Mott Haven/Port Morris,Central Harlem,Bronx,Manhattan,11,2.0494545454545454,12.468181818181819,14.853636363636362,7.328965598537386,11.012727272727274,0.8922625213437414,3.091666666666667
Mott Haven/Port Morris,Central Harlem North,Bronx,Manhattan,10,1.8303999999999998,11.571666666666667,13.047999999999998,7.797242038482857,10.205,0.8829831115958664,2.9466666666666663
Mott Haven/Port Morris,Central Park,Bronx,Manhattan,1,3.0,21.35,27.81,9.27,17.16,0.8037470725995316,5.383333333333334
Mott Haven/Port Morris,Chinatown,Bronx,Manhattan,1,9.708,27.066666666666666,36.08,3.7165224557066336,29.08,1.074384236453202,
Mott Haven/Port Morris,Claremont/Bathgate,Bronx,Bronx,10,2.6442,13.540000000000001,12.843,5.470973160910193,11.181000000000001,0.8479052527505363,4.327083333333333
Mott Haven/Port Morris,Co-Op City,Bronx,Bronx,1,9.77,19.183333333333334,22.76,2.3295803480040944,27.04,1.4095569070373588,3.6666666666666665
Mott Haven/Port Morris,Corona,Bronx,Queens,1,8.62,12.616666666666667,27.27,3.163573085846868,23.83,1.8887714663143986,2.9166666666666665
Mott Haven/Port Morris,Crotona Park East,Bronx,Bronx,2,2.5869999999999997,15.808333333333334,16.520000000000003,6.602234162895928,13.635000000000002,0.8699308755760369,12.133333333333333
Mott Haven/Port Morris,Cypress Hills,Bronx,Brooklyn,1,16.43,25.15,41.22,2.5088253195374315,37.0,1.4711729622266403,6.716666666666667
Mott Haven/Port Morris,East Chelsea,Bronx,Manhattan,1,12.76,29.666666666666668,36.28,2.8432601880877746,37.0,1.247191011235955,2.5166666666666666
Mott Haven/Port Morris,East Concourse/Concourse Village,Bronx,Bronx,17,1.7893529411764706,11.983333333333334,13.481764705882354,7.793839652047281,10.293529411764707,0.8826855140669346,3.652083333333333
Mott Haven/Port Morris,East Harlem North,Bronx,Manhattan,9,1.995888888888889,16.07037037037037,14.623333333333335,7.393118978070975,14.290000000000001,0.9582404503712257,4.172916666666667
Mott Haven/Port Morris,East Harlem South,Bronx,Manhattan,4,2.5425,14.475,13.1375,5.1407863199312365,11.899999999999999,0.8859225582840732,4.054166666666667
Mott Haven/Port Morris,East Tremont,Bronx,Bronx,5,4.668,23.323333333333334,18.428,4.574431608163579,17.462,0.7502089061753339,3.7083333333333335
Mott Haven/Port Morris,East Village,Bronx,Manhattan,3,12.198666666666668,34.78888888888889,35.406666666666666,3.2238339933740523,32.776666666666664,0.9847727281778303,7.85
Mott Haven/Port Morris,Financial District North,Bronx,Manhattan,2,10.21,23.675,38.305,3.7691520573137995,31.825,1.3726761432568706,3.15
Mott Haven/Port Morris,Financial District South,Bronx,Manhattan,3,11.196,21.438888888888886,32.983333333333334,2.9576069397872295,28.113333333333333,1.33402186089459,5.016666666666667
Mott Haven/Port Morris,Flatiron,Bronx,Manhattan,2,8.59,32.69166666666667,51.765,6.03093994158823,37.065,1.1851184996588084,8.408333333333333
Mott Haven/Port Morris,Fordham South,Bronx,Bronx,2,4.303,17.1,17.91,4.389002396180688,16.09,0.9413207436053473,3.9416666666666664
Mott Haven/Port Morris,Forest Hills,Bronx,Queens,1,10.09,23.683333333333334,36.84,3.651139742319128,28.59,1.2071780436312456,3.3
Mott Haven/Port Morris,Glendale,Bronx,Queens,1,15.13,29.916666666666668,64.2,4.243225380039656,45.63,1.5252367688022284,7.866666666666666
Mott Haven/Port Morris,Gramercy,Bronx,Manhattan,1,8.79,25.566666666666666,19.47,2.2150170648464163,26.86,1.050586701434159,9.183333333333334
Mott Haven/Port Morris,Hamilton Heights,Bronx,Manhattan,6,2.8816666666666664,16.98888888888889,19.423333333333332,6.997286123983858,14.893333333333333,0.8774773936100214,2.8388888888888886
Mott Haven/Port Morris,Highbridge,Bronx,Bronx,5,2.5986000000000002,10.28,14.036000000000001,5.419245984324961,9.937999999999999,0.9974387859467679,3.6222222222222222
Mott Haven/Port Morris,Hollis,Bronx,Queens,1,16.55,41.916666666666664,39.03,2.3583081570996978,47.24,1.1269980119284295,11.516666666666667
Mott Haven/Port Morris,Hudson Sq,Bronx,Manhattan,1,12.27,40.95,46.82,3.8158109209453954,40.56,0.9904761904761905,3.2
Mott Haven/Port Morris,Hunts Point,Bronx,Bronx,6,1.5526666666666669,7.980555555555555,12.991666666666667,9.156879583741649,8.498333333333333,1.2953080000406214,3.9055555555555554
Mott Haven/Port Morris,Inwood,Bronx,Manhattan,2,4.914,13.55,21.78,4.4454711664694795,14.61,1.0789426928763737,1.35
Mott Haven/Port Morris,JFK Airport,Bronx,Queens,1,17.237,58.43333333333333,64.63,3.74949237106225,66.88,1.1445521962350256,4.316666666666666
Mott Haven/Port Morris,Jackson Heights,Bronx,Queens,1,6.02,11.666666666666666,23.31,3.872093023255814,18.75,1.6071428571428572,2.683333333333333
Mott Haven/Port Morris,Kingsbridge Heights,Bronx,Bronx,2,4.99,14.325,18.189999999999998,3.723311227543082,15.145,1.0573402207548548,1.45
Mott Haven/Port Morris,LaGuardia Airport,Bronx,Queens,7,6.992714285714285,17.159523809523808,27.785714285714285,3.967514900641923,21.298571428571428,1.2779707405746599,3.4388888888888887
Mott Haven/Port Morris,Lenox Hill West,Bronx,Manhattan,1,4.93,23.766666666666666,25.98,5.269776876267749,20.56,0.8650771388499299,2.75
Mott Haven/Port Morris,Lincoln Square East,Bronx,Manhattan,2,6.44,27.80833333333333,41.239999999999995,6.394537346711259,27.43,1.0143433602347764,11.366666666666667
Mott Haven/Port Morris,Lincoln Square West,Bronx,Manhattan,1,7.43,24.216666666666665,33.13,4.458950201884254,25.49,1.0525808671713697,5.066666666666666
Mott Haven/Port Morris,Little Italy/NoLiTa,Bronx,Manhattan,1,9.95,32.53333333333333,36.48,3.6663316582914574,32.66,1.0038934426229509,1.8166666666666667
Mott Haven/Port Morris,Long Island City/Hunters Point,Bronx,Queens,3,7.187666666666668,24.54444444444444,26.26,3.6493866361370038,22.30666666666667,0.9559158676503552,2.966666666666667
Mott Haven/Port Morris,Longwood,Bronx,Bronx,7,1.483,9.071428571428571,10.322857142857144,7.056660925215271,7.768571428571429,0.8657357939659868,2.8722222222222222
Mott Haven/Port Morris,Manhattan Valley,Bronx,Manhattan,1,4.7,22.383333333333333,29.59,6.2957446808510635,22.35,0.9985107967237529,2.433333333333333
Mott Haven/Port Morris,Manhattanville,Bronx,Manhattan,7,2.3851428571428572,16.321428571428573,15.577142857142858,6.680853142977932,13.587142857142856,0.8361561470518346,3.0277777777777772
Mott Haven/Port Morris,Marble Hill,Bronx,Manhattan,1,6.83,18.9,21.51,3.149341142020498,20.31,1.0746031746031746,1.9166666666666667
Mott Haven/Port Morris,Melrose South,Bronx,Bronx,20,0.90655,6.847499999999999,9.5755,12.655044443816738,6.338,1.1782988954538127,3.164285714285714
Mott Haven/Port Morris,Midtown Center,Bronx,Manhattan,2,7.15,31.19166666666667,28.185000000000002,3.928503222726188,27.915,0.9230093296770536,1.8333333333333335
Mott Haven/Port Morris,Midtown North,Bronx,Manhattan,1,5.984,21.05,46.28,7.733957219251337,23.53,1.1178147268408551,
Mott Haven/Port Morris,Midtown South,Bronx,Manhattan,1,5.8,23.483333333333334,24.6,4.241379310344828,14.5,0.6174591909155429,14.95
Mott Haven/Port Morris,Morningside Heights,Bronx,Manhattan,1,2.55,23.316666666666666,19.64,7.7019607843137265,17.07,0.7320943531093639,0.15
Mott Haven/Port Morris,Morrisania/Melrose,Bronx,Bronx,7,1.505857142857143,9.026190476190477,10.652857142857142,7.875407814201674,8.104285714285714,0.9074875433615526,3.3714285714285714
Mott Haven/Port Morris,Mott Haven/Port Morris,Bronx,Bronx,30,0.9495333333333333,6.761666666666667,9.934666666666667,24.179262456642977,6.505,1.0875922866082235,3.8878787878787877
Mott Haven/Port Morris,Mount Hope,Bronx,Bronx,6,3.64,20.43888888888889,19.599999999999998,5.6343844131311736,16.435,0.8524190469609523,2.1555555555555554
Mott Haven/Port Morris,Norwood,Bronx,Bronx,3,7.451666666666667,24.516666666666666,25.05666666666667,3.381379880939514,24.786666666666665,1.0241873765373988,1.4
Mott Haven/Port Morris,Old Astoria,Bronx,Queens,2,4.0649999999999995,16.125,20.07,4.934970205653659,14.93,0.928571043035384,7.233333333333333
Mott Haven/Port Morris,Outside of NYC,Bronx,,8,13.72375,33.54166666666667,44.845,3.7547331914520203,42.7475,1.3155953037162489,5.772916666666666
Mott Haven/Port Morris,Parkchester,Bronx,Bronx,2,5.625,17.291666666666664,22.565,4.105850247313662,18.105,1.0576493640451912,1.9749999999999999
Mott Haven/Port Morris,Pelham Parkway,Bronx,Bronx,2,6.205,17.325,18.12,2.888272405691095,18.535,1.0858851674641148,8.866666666666667
Mott Haven/Port Morris,Randalls Island,Bronx,Manhattan,1,2.75,25.316666666666666,19.3,7.0181818181818185,19.2,0.7583936800526662,0.3333333333333333
Mott Haven/Port Morris,Schuylerville/Edgewater Park,Bronx,Bronx,5,6.703999999999999,20.006666666666668,22.11,3.3837715471817424,22.368000000000002,1.1397953384602653,2.236666666666667
Mott Haven/Port Morris,Soundview/Bruckner,Bronx,Bronx,5,3.56,12.976666666666665,18.206,5.3318019108894195,13.502,1.0499945072159838,2.396666666666667
Mott Haven/Port Morris,Soundview/Castle Hill,Bronx,Bronx,7,4.406571428571429,18.792857142857144,22.922857142857143,5.57765930161216,18.195714285714285,1.0516071988480842,3.0611111111111113
Mott Haven/Port Morris,South Ozone Park,Bronx,Queens,1,16.7,34.93333333333333,34.36,2.05748502994012,51.15,1.4642175572519085,7.383333333333334
